Campaign_Name,Placement_Name,Creative_Name,Site_Name,Date,Ad_Type,Environment,Device,Impressions,Clicks,CTR,Total_Conversions,Post_Click_Conversions,Post_View_Conversions,Click_Through_Conversions,View_Through_Conversions,Media_Cost,Revenue,ROAS,CPM,CPC,CPA,Viewable_Impressions,Measurable_Impressions,Viewability_Rate,Active_View_Viewable_Impressions,Active_View_Measurable_Impressions,Active_View_Eligible_Impressions,Active_View_Avg_Time_Seconds
Black_Friday_2024,Native_Placement,Native_Creative,Shopping.com,2024-07-03,Native,Desktop,Desktop,2030440,50975,2.51,4733,4023,710,4023,710,91654.82,812760.14,8.87,45.14,1.8,19.37,1827396,2030440,90.0,1827396,2030440,2030440,8.9
Black_Friday_2024,Video_Placement,Video_Creative,TechReview.com,2024-07-03,Video,Mobile,Mobile,3037392,61473,2.02,3419,2906,513,2906,513,120039.07,544074.13,4.53,39.52,1.95,35.11,2733652,3037392,90.0,2733652,3037392,3037392,14.5
Cyber_Monday_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-07-03,Video,Mobile,Mobile,1284680,29208,2.27,2576,2189,387,2189,387,67213.8,495187.47,7.37,52.32,2.3,26.09,1156212,1284680,90.0,1156212,1284680,1284680,8.8
Cyber_Monday_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-07-03,Display,Desktop,Desktop,1512223,30665,2.03,1655,1406,249,1406,249,72568.84,297293.32,4.1,47.99,2.37,43.85,1361000,1512223,90.0,1361000,1512223,1512223,12.7
Summer_Sale_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-07-03,Native,Desktop,Desktop,2500614,68065,2.72,4383,3725,658,3725,658,133476.48,846288.07,6.34,53.38,1.96,30.45,2250552,2500614,90.0,2250552,2500614,2500614,9.2
Summer_Sale_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-07-03,Video,Mobile,Mobile,2562264,63744,2.49,5933,5043,890,5043,890,111939.13,1150958.35,10.28,43.69,1.76,18.87,2306037,2562264,90.0,2306037,2562264,2562264,9.0
Back_To_School_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-07-03,Video,Mobile,Mobile,1522006,25143,1.65,1377,1170,207,1170,207,62615.26,249516.64,3.98,41.14,2.49,45.47,1369805,1522006,90.0,1369805,1522006,1522006,12.5
Back_To_School_2024,Native_Placement,Native_Creative,TechReview.com,2024-07-03,Native,Desktop,Desktop,831925,18588,2.23,1243,1056,187,1056,187,35468.38,218796.94,6.17,42.63,1.91,28.53,748732,831925,90.0,748732,831925,831925,14.7
Spring_Launch_2024,Native_Placement,Native_Creative,Shopping.com,2024-07-03,Native,Mobile,Mobile,2473026,54187,2.19,4433,3768,665,3768,665,96707.32,827902.39,8.56,39.1,1.78,21.82,2225723,2473026,90.0,2225723,2473026,2473026,15.0
Spring_Launch_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-07-03,Display,Desktop,Desktop,1416436,25319,1.79,1899,1614,285,1614,285,44789.03,348329.32,7.78,31.62,1.77,23.59,1274792,1416436,90.0,1274792,1416436,1416436,11.1
Valentine_Day_2024,Native_Placement,Native_Creative,TechReview.com,2024-07-03,Native,Mobile,Mobile,2071923,57754,2.79,4128,3508,620,3508,620,135331.67,730636.59,5.4,65.32,2.34,32.78,1864730,2071923,90.0,1864730,2071923,2071923,11.1
Valentine_Day_2024,Video_Placement,Video_Creative,TechReview.com,2024-07-03,Video,Desktop,Desktop,788408,20443,2.59,1774,1507,267,1507,267,37249.15,278881.51,7.49,47.25,1.82,21.0,709567,788408,90.0,709567,788408,788408,14.5
New_Year_2024,Display_Placement,Display_Creative,Shopping.com,2024-07-03,Display,Mobile,Mobile,1540674,40883,2.65,3405,2894,511,2894,511,100120.74,541555.1,5.41,64.99,2.45,29.4,1386606,1540674,90.0,1386606,1540674,1540674,8.8
New_Year_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-07-03,Native,Mobile,Mobile,1553590,43857,2.82,4043,3436,607,3436,607,75534.88,687713.81,9.1,48.62,1.72,18.68,1398231,1553590,90.0,1398231,1553590,1553590,9.3
Q3_Promo_2024,Native_Placement,Native_Creative,TechReview.com,2024-07-03,Native,Desktop,Desktop,2288569,46500,2.03,4349,3696,653,3696,653,80246.91,791230.18,9.86,35.06,1.73,18.45,2059712,2288569,90.0,2059712,2288569,2288569,11.7
Q3_Promo_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-07-03,Video,Desktop,Desktop,1736018,38592,2.22,2869,2438,431,2438,431,76142.06,509510.54,6.69,43.86,1.97,26.54,1562416,1736018,90.0,1562416,1736018,1736018,13.7
Flash_Sale_2024,Video_Placement,Video_Creative,Shopping.com,2024-07-03,Video,Mobile,Mobile,855973,19909,2.33,1681,1428,253,1428,253,34716.25,299412.43,8.62,40.56,1.74,20.65,770375,855973,90.0,770375,855973,855973,14.8
Flash_Sale_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-07-03,Display,Desktop,Desktop,3552330,56658,1.59,4752,4039,713,4039,713,133115.72,782834.8,5.88,37.47,2.35,28.01,3197097,3552330,90.0,3197097,3552330,3552330,12.8
Holiday_Campaign_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-07-04,Video,Desktop,Desktop,1192158,23241,1.95,1744,1482,262,1482,262,41995.47,284963.25,6.79,35.23,1.81,24.08,1072942,1192158,90.0,1072942,1192158,1192158,11.0
Holiday_Campaign_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-07-04,Display,Desktop,Desktop,1806614,39361,2.18,3551,3018,533,3018,533,74136.45,632597.29,8.53,41.04,1.88,20.88,1625952,1806614,90.0,1625952,1806614,1806614,10.7
Black_Friday_2024,Display_Placement,Display_Creative,TechReview.com,2024-07-04,Display,Desktop,Desktop,1079922,30077,2.79,2436,2070,366,2070,366,53171.95,430599.16,8.1,49.24,1.77,21.83,971929,1079922,90.0,971929,1079922,1079922,10.1
Black_Friday_2024,Video_Placement,Video_Creative,TechReview.com,2024-07-04,Video,Desktop,Desktop,1274404,23788,1.87,2112,1795,317,1795,317,43944.14,365318.57,8.31,34.48,1.85,20.81,1146963,1274404,90.0,1146963,1274404,1274404,15.6
Cyber_Monday_2024,Video_Placement,Video_Creative,TechReview.com,2024-07-04,Video,Mobile,Mobile,2520200,41518,1.65,3212,2730,482,2730,482,75760.29,583445.6,7.7,30.06,1.82,23.59,2268180,2520200,90.0,2268180,2520200,2520200,13.2
Cyber_Monday_2024,Display_Placement,Display_Creative,Shopping.com,2024-07-04,Display,Desktop,Desktop,1224235,30256,2.47,1913,1626,287,1626,287,74136.6,310271.94,4.19,60.56,2.45,38.75,1101811,1224235,90.0,1101811,1224235,1224235,14.5
Summer_Sale_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-07-04,Display,Mobile,Mobile,1873285,46524,2.48,2508,2131,377,2131,377,89709.21,374287.41,4.17,47.89,1.93,35.77,1685956,1873285,90.0,1685956,1873285,1873285,12.1
Summer_Sale_2024,Native_Placement,Native_Creative,Shopping.com,2024-07-04,Native,Desktop,Desktop,2083680,41963,2.01,4055,3446,609,3446,609,79101.77,749540.83,9.48,37.96,1.89,19.51,1875312,2083680,90.0,1875312,2083680,2083680,12.1
Back_To_School_2024,Display_Placement,Display_Creative,Shopping.com,2024-07-04,Display,Mobile,Mobile,2179695,39421,1.81,3193,2714,479,2714,479,77276.58,593766.63,7.68,35.45,1.96,24.2,1961725,2179695,90.0,1961725,2179695,2179695,16.0
Back_To_School_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-07-04,Video,Desktop,Desktop,1894624,32395,1.71,2160,1836,324,1836,324,67134.55,345274.5,5.14,35.43,2.07,31.08,1705161,1894624,90.0,1705161,1894624,1894624,16.0
Spring_Launch_2024,Native_Placement,Native_Creative,Shopping.com,2024-07-04,Native,Desktop,Desktop,2781626,78311,2.82,5426,4612,814,4612,814,151604.37,896784.8,5.92,54.5,1.94,27.94,2503463,2781626,90.0,2503463,2781626,2781626,12.7
Spring_Launch_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-07-04,Video,Mobile,Mobile,2112273,57095,2.7,4187,3558,629,3558,629,109788.55,673107.04,6.13,51.98,1.92,26.22,1901045,2112273,90.0,1901045,2112273,2112273,14.0
Valentine_Day_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-07-04,Native,Desktop,Desktop,3115515,67985,2.18,4189,3560,629,3560,629,164209.8,772166.93,4.7,52.71,2.42,39.2,2803963,3115515,90.0,2803963,3115515,3115515,9.8
Valentine_Day_2024,Display_Placement,Display_Creative,Shopping.com,2024-07-04,Display,Desktop,Desktop,1520180,34289,2.26,2501,2125,376,2125,376,69063.14,453082.23,6.56,45.43,2.01,27.61,1368162,1520180,90.0,1368162,1520180,1520180,9.2
New_Year_2024,Video_Placement,Video_Creative,Shopping.com,2024-07-04,Video,Mobile,Mobile,1760498,33204,1.89,1869,1588,281,1588,281,68749.06,286405.19,4.17,39.05,2.07,36.78,1584448,1760498,90.0,1584448,1760498,1760498,10.7
New_Year_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-07-04,Native,Desktop,Desktop,1912783,54041,2.83,4501,3825,676,3825,676,103482.15,738176.19,7.13,54.1,1.91,22.99,1721504,1912783,90.0,1721504,1912783,1912783,11.8
Q3_Promo_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-07-04,Native,Desktop,Desktop,1652816,28958,1.75,1713,1456,257,1456,257,61338.77,306427.42,5.0,37.11,2.12,35.81,1487534,1652816,90.0,1487534,1652816,1652816,13.2
Q3_Promo_2024,Video_Placement,Video_Creative,Shopping.com,2024-07-04,Video,Desktop,Desktop,3657935,62410,1.71,6046,5139,907,5139,907,129313.9,941061.55,7.28,35.35,2.07,21.39,3292141,3657935,90.0,3292141,3657935,3657935,15.8
Flash_Sale_2024,Native_Placement,Native_Creative,TechReview.com,2024-07-04,Native,Mobile,Mobile,1671286,33400,2.0,2074,1762,312,1762,312,63627.51,403268.96,6.34,38.07,1.91,30.68,1504157,1671286,90.0,1504157,1671286,1671286,11.0
Flash_Sale_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-07-04,Display,Mobile,Mobile,3410650,67390,1.98,4239,3603,636,3603,636,123595.01,701573.91,5.68,36.24,1.83,29.16,3069585,3410650,90.0,3069585,3410650,3410650,10.5
Holiday_Campaign_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-07-05,Display,Desktop,Desktop,2002219,37171,1.86,3348,2845,503,2845,503,88488.15,532539.06,6.02,44.2,2.38,26.43,1801997,2002219,90.0,1801997,2002219,2002219,14.4
Holiday_Campaign_2024,Video_Placement,Video_Creative,TechReview.com,2024-07-05,Video,Desktop,Desktop,1751228,40610,2.32,2801,2380,421,2380,421,83267.25,517058.08,6.21,47.55,2.05,29.73,1576105,1751228,90.0,1576105,1751228,1751228,10.9
Black_Friday_2024,Video_Placement,Video_Creative,TechReview.com,2024-07-05,Video,Desktop,Desktop,1822140,31928,1.75,2249,1911,338,1911,338,55959.33,361802.83,6.47,30.71,1.75,24.88,1639926,1822140,90.0,1639926,1822140,1822140,11.6
Black_Friday_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-07-05,Native,Mobile,Mobile,2137842,35783,1.67,2718,2310,408,2310,408,86117.81,439277.4,5.1,40.28,2.41,31.68,1924057,2137842,90.0,1924057,2137842,2137842,10.5
Cyber_Monday_2024,Native_Placement,Native_Creative,Shopping.com,2024-07-05,Native,Mobile,Mobile,971219,26006,2.68,1982,1684,298,1684,298,46547.2,358088.54,7.69,47.93,1.79,23.48,874097,971219,90.0,874097,971219,971219,9.9
Cyber_Monday_2024,Display_Placement,Display_Creative,TechReview.com,2024-07-05,Display,Mobile,Mobile,1009147,18946,1.88,1137,966,171,966,171,41457.6,192395.05,4.64,41.08,2.19,36.46,908232,1009147,90.0,908232,1009147,1009147,14.2
Summer_Sale_2024,Native_Placement,Native_Creative,Shopping.com,2024-07-05,Native,Mobile,Mobile,2354285,49277,2.09,3753,3190,563,3190,563,100769.9,549407.04,5.45,42.8,2.04,26.85,2118856,2354285,90.0,2118856,2354285,2354285,13.9
Summer_Sale_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-07-05,Display,Mobile,Mobile,2392096,50164,2.1,3590,3051,539,3051,539,86204.12,681774.51,7.91,36.04,1.72,24.01,2152886,2392096,90.0,2152886,2392096,2392096,15.7
Back_To_School_2024,Display_Placement,Display_Creative,Shopping.com,2024-07-05,Display,Mobile,Mobile,1437324,24152,1.68,2246,1909,337,1909,337,41061.36,375471.21,9.14,28.57,1.7,18.28,1293591,1437324,90.0,1293591,1437324,1437324,12.5
Back_To_School_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-07-05,Native,Mobile,Mobile,1419251,35923,2.53,3174,2697,477,2697,477,86539.83,535706.5,6.19,60.98,2.41,27.27,1277325,1419251,90.0,1277325,1419251,1419251,14.6
Spring_Launch_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-07-05,Video,Desktop,Desktop,1520971,32348,2.13,1742,1480,262,1480,262,79215.87,336866.4,4.25,52.08,2.45,45.47,1368873,1520971,90.0,1368873,1520971,1520971,9.4
Spring_Launch_2024,Native_Placement,Native_Creative,TechReview.com,2024-07-05,Native,Mobile,Mobile,3035148,59767,1.97,4059,3450,609,3450,609,123035.63,612415.28,4.98,40.54,2.06,30.31,2731633,3035148,90.0,2731633,3035148,3035148,10.1
Valentine_Day_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-07-05,Video,Mobile,Mobile,2998418,46917,1.56,3729,3169,560,3169,560,91389.18,697108.68,7.63,30.48,1.95,24.51,2698576,2998418,90.0,2698576,2998418,2998418,13.3
Valentine_Day_2024,Native_Placement,Native_Creative,Shopping.com,2024-07-05,Native,Desktop,Desktop,2729394,46155,1.69,2975,2528,447,2528,447,116181.48,495683.39,4.27,42.57,2.52,39.05,2456454,2729394,90.0,2456454,2729394,2729394,11.4
New_Year_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-07-05,Display,Mobile,Mobile,2295215,36348,1.58,2782,2364,418,2364,418,67484.28,454233.25,6.73,29.4,1.86,24.26,2065693,2295215,90.0,2065693,2295215,2295215,10.2
New_Year_2024,Video_Placement,Video_Creative,Shopping.com,2024-07-05,Video,Desktop,Desktop,1733932,36235,2.09,3189,2710,479,2710,479,89849.82,562273.32,6.26,51.82,2.48,28.17,1560538,1733932,90.0,1560538,1733932,1733932,11.7
Q3_Promo_2024,Video_Placement,Video_Creative,TechReview.com,2024-07-05,Video,Desktop,Desktop,2856407,63037,2.21,4352,3699,653,3699,653,115385.15,805566.64,6.98,40.4,1.83,26.51,2570766,2856407,90.0,2570766,2856407,2856407,12.5
Q3_Promo_2024,Display_Placement,Display_Creative,TechReview.com,2024-07-05,Display,Desktop,Desktop,2737853,71143,2.6,5079,4317,762,4317,762,163793.53,851357.05,5.2,59.83,2.3,32.25,2464067,2737853,90.0,2464067,2737853,2737853,9.3
Flash_Sale_2024,Native_Placement,Native_Creative,TechReview.com,2024-07-05,Native,Desktop,Desktop,1846763,49544,2.68,4508,3831,677,3831,677,107162.3,738776.45,6.89,58.03,2.16,23.77,1662086,1846763,90.0,1662086,1846763,1846763,8.8
Flash_Sale_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-07-05,Display,Mobile,Mobile,1758959,50069,2.85,4265,3625,640,3625,640,114296.23,781839.55,6.84,64.98,2.28,26.8,1583063,1758959,90.0,1583063,1758959,1758959,13.4
Holiday_Campaign_2024,Native_Placement,Native_Creative,TechReview.com,2024-07-06,Native,Desktop,Desktop,2474745,52929,2.14,3836,3260,576,3260,576,127638.96,631276.21,4.95,51.58,2.41,33.27,2227270,2474745,90.0,2227270,2474745,2474745,15.1
Holiday_Campaign_2024,Display_Placement,Display_Creative,TechReview.com,2024-07-06,Display,Mobile,Mobile,2448150,62613,2.56,3393,2884,509,2884,509,112972.43,544746.02,4.82,46.15,1.8,33.3,2203335,2448150,90.0,2203335,2448150,2448150,15.1
Black_Friday_2024,Native_Placement,Native_Creative,TechReview.com,2024-07-06,Native,Desktop,Desktop,3215540,51283,1.59,3441,2924,517,2924,517,122788.05,541043.42,4.41,38.19,2.39,35.68,2893986,3215540,90.0,2893986,3215540,3215540,16.1
Black_Friday_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-07-06,Display,Desktop,Desktop,2932208,81434,2.78,5846,4969,877,4969,877,158958.44,952798.14,5.99,54.21,1.95,27.19,2638987,2932208,90.0,2638987,2932208,2932208,15.4
Cyber_Monday_2024,Display_Placement,Display_Creative,Shopping.com,2024-07-06,Display,Desktop,Desktop,1078911,26147,2.42,1925,1636,289,1636,289,64609.34,293808.01,4.55,59.88,2.47,33.56,971019,1078911,90.0,971019,1078911,1078911,12.0
Cyber_Monday_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-07-06,Video,Desktop,Desktop,825278,19007,2.3,1342,1140,202,1140,202,32904.68,252083.62,7.66,39.87,1.73,24.52,742750,825278,90.0,742750,825278,825278,11.6
Summer_Sale_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-07-06,Native,Desktop,Desktop,2207752,45875,2.08,3417,2904,513,2904,513,77699.09,635864.19,8.18,35.19,1.69,22.74,1986976,2207752,90.0,1986976,2207752,2207752,11.2
Summer_Sale_2024,Display_Placement,Display_Creative,TechReview.com,2024-07-06,Display,Mobile,Mobile,1496142,24322,1.63,1850,1572,278,1572,278,59428.02,304899.7,5.13,39.72,2.44,32.12,1346527,1496142,90.0,1346527,1496142,1496142,10.2
Back_To_School_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-07-06,Display,Desktop,Desktop,2055393,54961,2.67,3476,2954,522,2954,522,137350.82,546215.03,3.98,66.82,2.5,39.51,1849853,2055393,90.0,1849853,2055393,2055393,12.4
Back_To_School_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-07-06,Native,Desktop,Desktop,2362647,38318,1.62,2928,2488,440,2488,440,86024.62,533917.63,6.21,36.41,2.25,29.38,2126382,2362647,90.0,2126382,2362647,2362647,12.7
Spring_Launch_2024,Video_Placement,Video_Creative,TechReview.com,2024-07-06,Video,Desktop,Desktop,1385666,35095,2.53,2148,1825,323,1825,323,70798.74,326005.56,4.6,51.09,2.02,32.96,1247099,1385666,90.0,1247099,1385666,1385666,9.8
Spring_Launch_2024,Display_Placement,Display_Creative,TechReview.com,2024-07-06,Display,Mobile,Mobile,1234844,27663,2.24,2200,1870,330,1870,330,63487.55,349005.76,5.5,51.41,2.3,28.86,1111359,1234844,90.0,1111359,1234844,1234844,11.8
Valentine_Day_2024,Display_Placement,Display_Creative,TechReview.com,2024-07-06,Display,Mobile,Mobile,2143938,35751,1.67,3217,2734,483,2734,483,70375.76,572936.13,8.14,32.83,1.97,21.88,1929544,2143938,90.0,1929544,2143938,2143938,16.2
Valentine_Day_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-07-06,Native,Desktop,Desktop,2707857,49387,1.82,3073,2612,461,2612,461,85474.87,564267.94,6.6,31.57,1.73,27.81,2437071,2707857,90.0,2437071,2707857,2707857,11.0
New_Year_2024,Display_Placement,Display_Creative,TechReview.com,2024-07-06,Display,Desktop,Desktop,2316343,57493,2.48,3818,3245,573,3245,573,125587.36,633059.28,5.04,54.22,2.18,32.89,2084708,2316343,90.0,2084708,2316343,2316343,11.3
New_Year_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-07-06,Video,Desktop,Desktop,2375431,46420,1.95,4255,3616,639,3616,639,80833.65,621390.99,7.69,34.03,1.74,19.0,2137887,2375431,90.0,2137887,2375431,2375431,11.8
Q3_Promo_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-07-06,Video,Mobile,Mobile,2327474,58692,2.52,4014,3411,603,3411,603,111491.77,653593.42,5.86,47.9,1.9,27.78,2094726,2327474,90.0,2094726,2327474,2327474,10.4
Q3_Promo_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-07-06,Native,Desktop,Desktop,2169773,49682,2.29,4540,3859,681,3859,681,98943.21,730278.34,7.38,45.6,1.99,21.79,1952795,2169773,90.0,1952795,2169773,2169773,14.6
Flash_Sale_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-07-06,Native,Desktop,Desktop,2136691,41424,1.94,3017,2564,453,2564,453,90493.04,459969.22,5.08,42.35,2.18,29.99,1923021,2136691,90.0,1923021,2136691,2136691,12.0
Flash_Sale_2024,Display_Placement,Display_Creative,Shopping.com,2024-07-06,Display,Mobile,Mobile,2934307,64951,2.21,5089,4325,764,4325,764,145257.36,833822.5,5.74,49.5,2.24,28.54,2640876,2934307,90.0,2640876,2934307,2934307,9.2
Holiday_Campaign_2024,Display_Placement,Display_Creative,Shopping.com,2024-07-07,Display,Mobile,Mobile,2040460,54551,2.67,4526,3847,679,3847,679,126662.79,868399.26,6.86,62.08,2.32,27.99,1836414,2040460,90.0,1836414,2040460,2040460,14.4
Holiday_Campaign_2024,Native_Placement,Native_Creative,TechReview.com,2024-07-07,Native,Desktop,Desktop,1716952,41303,2.41,2649,2251,398,2251,398,102601.9,456010.14,4.44,59.76,2.48,38.73,1545256,1716952,90.0,1545256,1716952,1716952,10.4
Black_Friday_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-07-07,Native,Desktop,Desktop,1471453,38495,2.62,2454,2085,369,2085,369,66011.16,408220.51,6.18,44.86,1.71,26.9,1324307,1471453,90.0,1324307,1471453,1471453,14.9
Black_Friday_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-07-07,Video,Mobile,Mobile,1515028,39401,2.6,3535,3004,531,3004,531,94581.08,616977.31,6.52,62.43,2.4,26.76,1363525,1515028,90.0,1363525,1515028,1515028,14.0
Cyber_Monday_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-07-07,Video,Desktop,Desktop,1061251,17739,1.67,1356,1152,204,1152,204,29959.2,228150.57,7.62,28.23,1.69,22.09,955125,1061251,90.0,955125,1061251,1061251,9.5
Cyber_Monday_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-07-07,Native,Desktop,Desktop,2205685,59320,2.69,4824,4100,724,4100,724,131808.85,796578.97,6.04,59.76,2.22,27.32,1985116,2205685,90.0,1985116,2205685,2205685,11.8
Summer_Sale_2024,Display_Placement,Display_Creative,TechReview.com,2024-07-07,Display,Mobile,Mobile,1141948,24133,2.11,1904,1618,286,1618,286,44325.92,300538.51,6.78,38.82,1.84,23.28,1027753,1141948,90.0,1027753,1141948,1141948,12.5
Summer_Sale_2024,Native_Placement,Native_Creative,Shopping.com,2024-07-07,Native,Desktop,Desktop,2578044,67589,2.62,6047,5139,908,5139,908,132625.39,1012815.41,7.64,51.44,1.96,21.93,2320239,2578044,90.0,2320239,2578044,2578044,16.1
Back_To_School_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-07-07,Display,Desktop,Desktop,2844507,51902,1.82,3379,2872,507,2872,507,90834.91,605074.08,6.66,31.93,1.75,26.88,2560056,2844507,90.0,2560056,2844507,2844507,11.1
Back_To_School_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-07-07,Native,Desktop,Desktop,1628550,41592,2.55,3748,3185,563,3185,563,81241.91,586935.28,7.22,49.89,1.95,21.68,1465695,1628550,90.0,1465695,1628550,1628550,15.1
Spring_Launch_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-07-07,Display,Desktop,Desktop,1149356,30171,2.63,1787,1518,269,1518,269,73798.38,302252.12,4.1,64.21,2.45,41.3,1034420,1149356,90.0,1034420,1149356,1149356,10.0
Spring_Launch_2024,Native_Placement,Native_Creative,Shopping.com,2024-07-07,Native,Desktop,Desktop,1074587,28889,2.69,2022,1718,304,1718,304,52854.5,351634.62,6.65,49.19,1.83,26.14,967128,1074587,90.0,967128,1074587,1074587,15.0
Valentine_Day_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-07-07,Native,Desktop,Desktop,1202782,19180,1.59,1055,896,159,896,159,35935.85,152840.38,4.25,29.88,1.87,34.06,1082503,1202782,90.0,1082503,1202782,1202782,12.0
