Campaign_Group,Campaign_Name,Ad_Name,Date,Objective,Ad_Format,Device,Job_Function,Seniority,Company_Size,Industry,Impressions,Clicks,CTR,Conversions,Conversion_Rate,Spend,CPC,Revenue,ROAS,Leads,Lead_Form_Completion_Rate,Engagement_Rate
New_Group,New_Year_2024,Operations_Ad,2024-06-29,Conversions,Sponsored_Content,Mobile,Operations,C-Level,10001+,Technology,318102,8172,2.57,625,7.65,20446.89,2.5,129105.2,6.31,625,64.94,3.18
New_Group,New_Year_2024,Sales_Ad,2024-06-29,Lead_Generation,Single_Image,Desktop,Sales,C-Level,501-1000,Education,259587,6181,2.38,482,7.8,17405.79,2.82,91311.68,5.25,482,63.91,4.12
Q3_Group,Q3_Promo_2024,IT_Ad,2024-06-29,Brand_Awareness,Single_Image,Mobile,IT,Manager,1001-5000,Consulting,462712,13200,2.85,1199,9.08,34904.84,2.64,204451.05,5.86,1199,64.91,3.06
Q3_Group,Q3_Promo_2024,Finance_Ad,2024-06-29,Brand_Awareness,Carousel,Mobile,Finance,C-Level,1001-5000,Consulting,523212,11391,2.18,921,8.09,27918.9,2.45,186159.36,6.67,921,69.67,3.89
Flash_Group,Flash_Sale_2024,Operations_Ad,2024-06-29,Conversions,Sponsored_Content,Mobile,Operations,VP,501-1000,Consulting,345387,6931,2.01,505,7.29,18145.03,2.62,87676.86,4.83,505,68.27,4.09
Flash_Group,Flash_Sale_2024,IT_Ad,2024-06-29,Conversions,Video,Desktop,IT,Director,10001+,Technology,313875,6228,1.98,493,7.92,18098.9,2.91,92058.2,5.09,493,74.02,3.17
Holiday_Group,Holiday_Campaign_2024,Finance_Ad,2024-06-30,Brand_Awareness,Carousel,Desktop,Finance,C-Level,5001-10000,Marketing,473074,10481,2.22,937,8.94,24621.25,2.35,172079.72,6.99,937,67.99,3.89
Holiday_Group,Holiday_Campaign_2024,Sales_Ad,2024-06-30,Brand_Awareness,Sponsored_Content,Mobile,Sales,Director,1001-5000,Marketing,347514,8237,2.37,523,6.35,22666.27,2.75,91837.24,4.05,523,70.62,2.98
Black_Group,Black_Friday_2024,IT_Ad,2024-06-30,Brand_Awareness,Carousel,Desktop,IT,Manager,1001-5000,Technology,284664,9760,3.43,619,6.34,25608.57,2.62,105850.49,4.13,619,73.82,3.03
Black_Group,Black_Friday_2024,Finance_Ad,2024-06-30,Lead_Generation,Single_Image,Desktop,Finance,Manager,10001+,Education,328585,6930,2.11,389,5.61,16479.04,2.38,63537.12,3.86,389,70.29,3.7
Cyber_Group,Cyber_Monday_2024,Sales_Ad,2024-06-30,Brand_Awareness,Single_Image,Desktop,Sales,VP,5001-10000,Technology,564231,12728,2.26,710,5.58,25912.72,2.04,144091.3,5.56,710,64.13,4.12
Cyber_Group,Cyber_Monday_2024,Sales_Ad,2024-06-30,Brand_Awareness,Single_Image,Desktop,Sales,C-Level,5001-10000,Education,450914,15507,3.44,1228,7.92,43747.89,2.82,257638.77,5.89,1228,74.27,3.31
Summer_Group,Summer_Sale_2024,Finance_Ad,2024-06-30,Brand_Awareness,Single_Image,Mobile,Finance,C-Level,501-1000,Marketing,253149,7579,2.99,639,8.43,15059.02,1.99,134916.93,8.96,639,71.25,3.58
Summer_Group,Summer_Sale_2024,Operations_Ad,2024-06-30,Brand_Awareness,Single_Image,Mobile,Operations,C-Level,10001+,Marketing,560034,17739,3.17,1487,8.38,38513.93,2.17,264929.22,6.88,1487,67.61,4.05
Back_Group,Back_To_School_2024,HR_Ad,2024-06-30,Brand_Awareness,Single_Image,Desktop,HR,Manager,10001+,Consulting,411878,14041,3.41,901,6.42,40975.97,2.92,193164.31,4.71,901,71.94,3.25
Back_Group,Back_To_School_2024,Finance_Ad,2024-06-30,Lead_Generation,Sponsored_Content,Mobile,Finance,Director,501-1000,Education,388083,12822,3.3,920,7.18,33507.79,2.61,162073.68,4.84,920,74.21,3.33
Spring_Group,Spring_Launch_2024,Operations_Ad,2024-06-30,Conversions,Sponsored_Content,Desktop,Operations,Director,10001+,Education,362905,11666,3.21,681,5.84,29249.75,2.51,136653.12,4.67,681,67.56,3.98
Spring_Group,Spring_Launch_2024,Sales_Ad,2024-06-30,Conversions,Video,Desktop,Sales,Director,10001+,Technology,506824,14999,2.96,851,5.67,38231.81,2.55,168989.11,4.42,851,76.21,4.16
Valentine_Group,Valentine_Day_2024,Sales_Ad,2024-06-30,Brand_Awareness,Sponsored_Content,Desktop,Sales,VP,5001-10000,Technology,635416,22797,3.59,1399,6.14,58048.24,2.55,278582.66,4.8,1399,76.81,3.4
Valentine_Group,Valentine_Day_2024,Operations_Ad,2024-06-30,Conversions,Carousel,Mobile,Operations,Director,10001+,Technology,287883,10316,3.58,542,5.25,27968.93,2.71,104870.18,3.75,542,67.23,3.29
New_Group,New_Year_2024,Sales_Ad,2024-06-30,Conversions,Video,Mobile,Sales,Manager,501-1000,Consulting,360894,8474,2.35,455,5.37,20804.71,2.46,96556.71,4.64,455,74.91,3.43
New_Group,New_Year_2024,HR_Ad,2024-06-30,Conversions,Single_Image,Mobile,HR,Director,10001+,Consulting,263947,9580,3.63,657,6.86,24065.35,2.51,113544.34,4.72,657,66.79,4.03
Q3_Group,Q3_Promo_2024,IT_Ad,2024-06-30,Brand_Awareness,Single_Image,Desktop,IT,Manager,10001+,Technology,322145,11639,3.61,690,5.93,33683.68,2.89,150740.43,4.48,690,77.91,4.03
Q3_Group,Q3_Promo_2024,HR_Ad,2024-06-30,Lead_Generation,Video,Desktop,HR,VP,501-1000,Technology,537384,12556,2.34,661,5.26,25879.12,2.06,137676.87,5.32,661,77.33,3.99
Flash_Group,Flash_Sale_2024,Marketing_Ad,2024-06-30,Brand_Awareness,Video,Desktop,Marketing,VP,1001-5000,Technology,608735,16177,2.66,1284,7.94,41871.86,2.59,226195.74,5.4,1284,74.39,3.09
Flash_Group,Flash_Sale_2024,Sales_Ad,2024-06-30,Conversions,Carousel,Mobile,Sales,Manager,10001+,Education,309774,9140,2.95,738,8.07,22747.47,2.49,143707.85,6.32,738,64.6,4.29
Holiday_Group,Holiday_Campaign_2024,Operations_Ad,2024-07-01,Conversions,Carousel,Desktop,Operations,Director,10001+,Marketing,448813,15435,3.44,919,5.95,42413.06,2.75,197276.58,4.65,919,77.87,2.99
Holiday_Group,Holiday_Campaign_2024,HR_Ad,2024-07-01,Lead_Generation,Single_Image,Desktop,HR,Director,5001-10000,Consulting,255969,9275,3.62,795,8.57,20846.45,2.25,131752.29,6.32,795,74.3,3.89
Black_Group,Black_Friday_2024,Sales_Ad,2024-07-01,Brand_Awareness,Video,Desktop,Sales,VP,1001-5000,Technology,515160,16403,3.18,1145,6.98,32815.38,2.0,207622.58,6.33,1145,72.0,3.5
Black_Group,Black_Friday_2024,Operations_Ad,2024-07-01,Conversions,Video,Mobile,Operations,Manager,10001+,Technology,444116,13636,3.07,1188,8.71,30884.36,2.26,213733.85,6.92,1188,71.22,4.07
Cyber_Group,Cyber_Monday_2024,HR_Ad,2024-07-01,Brand_Awareness,Carousel,Desktop,HR,C-Level,10001+,Technology,688083,20261,2.94,1509,7.45,47255.18,2.33,316787.33,6.7,1509,67.01,3.06
Cyber_Group,Cyber_Monday_2024,Finance_Ad,2024-07-01,Brand_Awareness,Video,Mobile,Finance,Manager,10001+,Education,592203,17318,2.92,1197,6.91,38918.49,2.25,199355.71,5.12,1197,65.76,4.07
Summer_Group,Summer_Sale_2024,IT_Ad,2024-07-01,Brand_Awareness,Video,Desktop,IT,C-Level,501-1000,Technology,205582,4374,2.13,260,5.94,12696.11,2.9,46686.59,3.68,260,77.71,3.14
Summer_Group,Summer_Sale_2024,Marketing_Ad,2024-07-01,Brand_Awareness,Carousel,Mobile,Marketing,VP,10001+,Education,527606,16742,3.17,1274,7.61,39818.91,2.38,242633.11,6.09,1274,75.33,2.97
Back_Group,Back_To_School_2024,Marketing_Ad,2024-07-01,Brand_Awareness,Single_Image,Desktop,Marketing,Manager,501-1000,Consulting,272955,9800,3.59,574,5.86,23333.62,2.38,96261.02,4.13,574,68.82,3.07
Back_Group,Back_To_School_2024,HR_Ad,2024-07-01,Lead_Generation,Single_Image,Desktop,HR,VP,5001-10000,Consulting,331682,10147,3.06,906,8.93,24022.64,2.37,170275.88,7.09,906,66.09,3.08
Spring_Group,Spring_Launch_2024,Sales_Ad,2024-07-01,Conversions,Sponsored_Content,Desktop,Sales,Manager,501-1000,Consulting,424650,12845,3.02,835,6.5,34086.95,2.65,178403.4,5.23,835,65.52,2.93
Spring_Group,Spring_Launch_2024,Operations_Ad,2024-07-01,Conversions,Video,Mobile,Operations,C-Level,1001-5000,Marketing,322957,10003,3.1,523,5.23,24444.22,2.44,87868.93,3.59,523,66.67,3.8
Valentine_Group,Valentine_Day_2024,IT_Ad,2024-07-01,Conversions,Video,Desktop,IT,Director,1001-5000,Technology,284958,8825,3.1,454,5.14,24242.17,2.75,89967.33,3.71,454,67.47,3.7
Valentine_Group,Valentine_Day_2024,Sales_Ad,2024-07-01,Lead_Generation,Single_Image,Desktop,Sales,Director,10001+,Education,503828,15969,3.17,1049,6.57,35804.78,2.24,224261.82,6.26,1049,75.95,3.25
New_Group,New_Year_2024,Operations_Ad,2024-07-01,Conversions,Carousel,Desktop,Operations,Manager,1001-5000,Marketing,577325,12356,2.14,954,7.72,32135.37,2.6,168422.3,5.24,954,69.89,4.01
New_Group,New_Year_2024,Operations_Ad,2024-07-01,Brand_Awareness,Carousel,Desktop,Operations,VP,1001-5000,Education,403014,13101,3.25,1135,8.66,29740.03,2.27,185275.95,6.23,1135,67.57,3.14
Q3_Group,Q3_Promo_2024,HR_Ad,2024-07-01,Conversions,Sponsored_Content,Mobile,HR,VP,10001+,Education,518957,13907,2.68,846,6.08,34693.64,2.49,142818.56,4.12,846,72.4,3.29
Q3_Group,Q3_Promo_2024,Finance_Ad,2024-07-01,Lead_Generation,Video,Desktop,Finance,VP,5001-10000,Consulting,386270,10662,2.76,548,5.14,22341.12,2.1,95757.5,4.29,548,68.44,3.18
Flash_Group,Flash_Sale_2024,Marketing_Ad,2024-07-01,Brand_Awareness,Single_Image,Mobile,Marketing,C-Level,10001+,Consulting,496954,17078,3.44,1451,8.5,34275.43,2.01,269552.44,7.86,1451,76.77,3.84
Flash_Group,Flash_Sale_2024,HR_Ad,2024-07-01,Conversions,Video,Mobile,HR,VP,5001-10000,Education,342929,12249,3.57,795,6.49,25865.24,2.11,172747.05,6.68,795,66.91,3.79
Holiday_Group,Holiday_Campaign_2024,Sales_Ad,2024-07-02,Brand_Awareness,Carousel,Mobile,Sales,VP,1001-5000,Education,316494,9866,3.12,762,7.72,25745.4,2.61,147188.69,5.72,762,77.38,3.66
Holiday_Group,Holiday_Campaign_2024,Finance_Ad,2024-07-02,Conversions,Carousel,Mobile,Finance,Director,501-1000,Education,372353,11919,3.2,1057,8.87,29525.22,2.48,172079.05,5.83,1057,69.51,3.77
Black_Group,Black_Friday_2024,Sales_Ad,2024-07-02,Brand_Awareness,Sponsored_Content,Desktop,Sales,Director,5001-10000,Technology,210749,7447,3.53,445,5.98,20627.09,2.77,80282.92,3.89,445,73.52,3.37
Black_Group,Black_Friday_2024,IT_Ad,2024-07-02,Brand_Awareness,Sponsored_Content,Desktop,IT,C-Level,5001-10000,Technology,548682,13044,2.38,919,7.05,36026.53,2.76,172167.54,4.78,919,66.29,4.3
Cyber_Group,Cyber_Monday_2024,Sales_Ad,2024-07-02,Conversions,Sponsored_Content,Mobile,Sales,VP,5001-10000,Education,447545,10310,2.3,739,7.17,20535.38,1.99,120707.35,5.88,739,70.37,4.18
Cyber_Group,Cyber_Monday_2024,HR_Ad,2024-07-02,Conversions,Single_Image,Desktop,HR,Director,1001-5000,Technology,505667,10279,2.03,539,5.24,22809.95,2.22,114147.27,5.0,539,67.31,2.97
Summer_Group,Summer_Sale_2024,Finance_Ad,2024-07-02,Conversions,Sponsored_Content,Mobile,Finance,C-Level,501-1000,Education,375785,10440,2.78,944,9.04,24612.56,2.36,181019.32,7.35,944,67.9,4.02
Summer_Group,Summer_Sale_2024,Operations_Ad,2024-07-02,Brand_Awareness,Video,Desktop,Operations,C-Level,501-1000,Consulting,370849,10027,2.7,908,9.06,27545.25,2.75,178000.86,6.46,908,71.07,2.99
Back_Group,Back_To_School_2024,Operations_Ad,2024-07-02,Conversions,Sponsored_Content,Mobile,Operations,Manager,10001+,Marketing,586992,14725,2.51,1215,8.25,36285.47,2.46,240559.75,6.63,1215,65.28,3.45
Back_Group,Back_To_School_2024,Marketing_Ad,2024-07-02,Lead_Generation,Video,Mobile,Marketing,Manager,5001-10000,Technology,338097,7485,2.21,674,9.0,16286.95,2.18,136224.18,8.36,674,76.8,3.61
Spring_Group,Spring_Launch_2024,Finance_Ad,2024-07-02,Lead_Generation,Video,Desktop,Finance,C-Level,501-1000,Marketing,256949,5184,2.02,436,8.41,10895.74,2.1,75425.6,6.92,436,65.34,4.12
Spring_Group,Spring_Launch_2024,IT_Ad,2024-07-02,Brand_Awareness,Carousel,Desktop,IT,VP,10001+,Technology,198913,5577,2.8,497,8.91,12786.29,2.29,100230.38,7.84,497,70.35,4.12
Valentine_Group,Valentine_Day_2024,Finance_Ad,2024-07-02,Brand_Awareness,Sponsored_Content,Mobile,Finance,C-Level,501-1000,Consulting,620865,20605,3.32,1219,5.92,60125.69,2.92,210938.08,3.51,1219,71.8,3.65
Valentine_Group,Valentine_Day_2024,HR_Ad,2024-07-02,Lead_Generation,Sponsored_Content,Desktop,HR,C-Level,5001-10000,Marketing,278276,6183,2.22,452,7.31,14694.16,2.38,84956.06,5.78,452,64.85,3.09
New_Group,New_Year_2024,Finance_Ad,2024-07-02,Lead_Generation,Single_Image,Mobile,Finance,C-Level,5001-10000,Marketing,350762,10387,2.96,603,5.81,24724.02,2.38,122704.0,4.96,603,75.3,3.18
New_Group,New_Year_2024,Marketing_Ad,2024-07-02,Lead_Generation,Carousel,Mobile,Marketing,C-Level,10001+,Consulting,409938,8472,2.07,779,9.19,23711.61,2.8,132729.54,5.6,779,75.06,3.02
Q3_Group,Q3_Promo_2024,Sales_Ad,2024-07-02,Brand_Awareness,Video,Mobile,Sales,Director,10001+,Marketing,716073,19473,2.72,1624,8.34,48382.07,2.48,285305.33,5.9,1624,69.56,2.98
Q3_Group,Q3_Promo_2024,Sales_Ad,2024-07-02,Brand_Awareness,Carousel,Desktop,Sales,Manager,501-1000,Marketing,426342,14081,3.3,1035,7.35,39353.63,2.79,212331.2,5.4,1035,66.03,3.95
Flash_Group,Flash_Sale_2024,Marketing_Ad,2024-07-02,Lead_Generation,Single_Image,Desktop,Marketing,C-Level,501-1000,Technology,404561,9253,2.29,594,6.42,23890.74,2.58,109833.42,4.6,594,75.63,3.7
Flash_Group,Flash_Sale_2024,IT_Ad,2024-07-02,Brand_Awareness,Video,Desktop,IT,Director,501-1000,Consulting,228390,6263,2.74,447,7.14,17482.93,2.79,94493.53,5.4,447,67.41,3.65
Holiday_Group,Holiday_Campaign_2024,HR_Ad,2024-07-03,Conversions,Sponsored_Content,Mobile,HR,VP,1001-5000,Consulting,345086,10191,2.95,765,7.51,25722.09,2.52,146561.05,5.7,765,70.35,4.19
Holiday_Group,Holiday_Campaign_2024,Operations_Ad,2024-07-03,Brand_Awareness,Carousel,Desktop,Operations,Director,501-1000,Marketing,239702,6445,2.69,417,6.47,13966.21,2.17,73263.57,5.25,417,73.41,3.9
Black_Group,Black_Friday_2024,Marketing_Ad,2024-07-03,Brand_Awareness,Carousel,Mobile,Marketing,Manager,10001+,Consulting,422845,15275,3.61,1316,8.62,34193.72,2.24,234482.45,6.86,1316,69.77,3.84
Black_Group,Black_Friday_2024,Finance_Ad,2024-07-03,Brand_Awareness,Single_Image,Mobile,Finance,Director,10001+,Education,401286,11277,2.81,913,8.1,30880.2,2.74,195023.66,6.32,913,67.18,2.9
Cyber_Group,Cyber_Monday_2024,Marketing_Ad,2024-07-03,Conversions,Video,Mobile,Marketing,Director,5001-10000,Education,653653,15923,2.44,972,6.1,31879.24,2.0,194031.1,6.09,972,72.25,3.18
Cyber_Group,Cyber_Monday_2024,Marketing_Ad,2024-07-03,Brand_Awareness,Carousel,Mobile,Marketing,C-Level,501-1000,Marketing,207895,5626,2.71,284,5.05,11101.42,1.97,55851.55,5.03,284,68.52,2.91
Summer_Group,Summer_Sale_2024,Sales_Ad,2024-07-03,Brand_Awareness,Video,Mobile,Sales,VP,501-1000,Technology,395932,13983,3.53,856,6.12,30899.87,2.21,161077.91,5.21,856,66.01,3.8
Summer_Group,Summer_Sale_2024,HR_Ad,2024-07-03,Brand_Awareness,Video,Mobile,HR,C-Level,1001-5000,Technology,258439,5909,2.29,524,8.87,15396.25,2.61,111599.15,7.25,524,71.75,3.1
Back_Group,Back_To_School_2024,HR_Ad,2024-07-03,Conversions,Sponsored_Content,Mobile,HR,Director,10001+,Marketing,463598,14809,3.19,1344,9.08,39972.86,2.7,264190.91,6.61,1344,70.52,3.6
Back_Group,Back_To_School_2024,Sales_Ad,2024-07-03,Conversions,Sponsored_Content,Desktop,Sales,VP,501-1000,Marketing,533978,10979,2.06,562,5.12,29238.36,2.66,92816.8,3.17,562,68.64,4.22
Spring_Group,Spring_Launch_2024,Operations_Ad,2024-07-03,Brand_Awareness,Single_Image,Desktop,Operations,VP,10001+,Consulting,270524,6280,2.32,471,7.5,17829.6,2.84,85994.87,4.82,471,74.06,3.52
Spring_Group,Spring_Launch_2024,Finance_Ad,2024-07-03,Brand_Awareness,Single_Image,Desktop,Finance,Director,501-1000,Marketing,636575,14812,2.33,1041,7.03,31211.53,2.11,187085.43,5.99,1041,72.49,4.02
Valentine_Group,Valentine_Day_2024,Marketing_Ad,2024-07-03,Lead_Generation,Video,Desktop,Marketing,Manager,1001-5000,Consulting,366371,11861,3.24,970,8.18,27219.98,2.29,185952.41,6.83,970,76.77,3.9
Valentine_Group,Valentine_Day_2024,IT_Ad,2024-07-03,Brand_Awareness,Video,Desktop,IT,Director,5001-10000,Consulting,316807,6625,2.09,438,6.61,16515.87,2.49,74933.71,4.54,438,75.23,3.42
New_Group,New_Year_2024,IT_Ad,2024-07-03,Conversions,Carousel,Desktop,IT,C-Level,10001+,Technology,414032,9939,2.4,779,7.84,26073.44,2.62,137462.71,5.27,779,68.75,2.95
New_Group,New_Year_2024,IT_Ad,2024-07-03,Conversions,Video,Desktop,IT,C-Level,501-1000,Technology,586599,14721,2.51,1259,8.55,42261.37,2.87,227382.05,5.38,1259,73.76,3.56
Q3_Group,Q3_Promo_2024,Marketing_Ad,2024-07-03,Brand_Awareness,Sponsored_Content,Desktop,Marketing,Director,10001+,Marketing,364011,11039,3.03,860,7.79,27251.9,2.47,149686.64,5.49,860,68.25,3.91
Q3_Group,Q3_Promo_2024,Sales_Ad,2024-07-03,Brand_Awareness,Video,Desktop,Sales,C-Level,1001-5000,Education,350442,8650,2.47,808,9.34,22206.07,2.57,173124.53,7.8,808,75.72,3.6
Flash_Group,Flash_Sale_2024,HR_Ad,2024-07-03,Conversions,Sponsored_Content,Mobile,HR,VP,1001-5000,Technology,566451,16421,2.9,986,6.0,39562.94,2.41,212683.19,5.38,986,72.39,3.85
Flash_Group,Flash_Sale_2024,IT_Ad,2024-07-03,Lead_Generation,Carousel,Mobile,IT,Director,5001-10000,Marketing,214657,5761,2.68,478,8.3,16737.83,2.91,101250.16,6.05,478,69.52,2.98
Holiday_Group,Holiday_Campaign_2024,HR_Ad,2024-07-04,Lead_Generation,Single_Image,Mobile,HR,C-Level,5001-10000,Marketing,411937,10676,2.59,780,7.31,24075.46,2.26,134512.15,5.59,780,77.21,4.19
Holiday_Group,Holiday_Campaign_2024,IT_Ad,2024-07-04,Conversions,Video,Mobile,IT,C-Level,1001-5000,Marketing,505503,15440,3.05,944,6.11,37845.24,2.45,200727.11,5.3,944,67.18,3.78
Black_Group,Black_Friday_2024,Sales_Ad,2024-07-04,Lead_Generation,Single_Image,Desktop,Sales,Director,5001-10000,Consulting,224266,7508,3.35,648,8.63,19279.98,2.57,117495.1,6.09,648,64.06,3.2
Black_Group,Black_Friday_2024,Finance_Ad,2024-07-04,Brand_Awareness,Carousel,Desktop,Finance,Director,501-1000,Education,696056,17348,2.49,1211,6.98,39436.7,2.27,214536.35,5.44,1211,75.36,3.34
Cyber_Group,Cyber_Monday_2024,Finance_Ad,2024-07-04,Lead_Generation,Carousel,Mobile,Finance,Manager,10001+,Technology,361321,9819,2.72,607,6.18,22010.37,2.24,115395.53,5.24,607,66.89,3.38
Cyber_Group,Cyber_Monday_2024,Operations_Ad,2024-07-04,Lead_Generation,Sponsored_Content,Mobile,Operations,C-Level,1001-5000,Consulting,315652,10377,3.29,914,8.81,20782.72,2.0,150079.51,7.22,914,75.94,3.81
Summer_Group,Summer_Sale_2024,Sales_Ad,2024-07-04,Brand_Awareness,Sponsored_Content,Mobile,Sales,VP,10001+,Technology,358795,7906,2.2,634,8.02,17485.27,2.21,120899.09,6.91,634,71.2,3.07
Summer_Group,Summer_Sale_2024,IT_Ad,2024-07-04,Conversions,Sponsored_Content,Mobile,IT,Director,1001-5000,Technology,253911,7494,2.95,693,9.25,15586.47,2.08,144707.31,9.28,693,68.41,3.69
Back_Group,Back_To_School_2024,Operations_Ad,2024-07-04,Conversions,Carousel,Mobile,Operations,Manager,5001-10000,Consulting,277924,5945,2.14,352,5.92,14205.1,2.39,63533.72,4.47,352,77.3,3.67
Back_Group,Back_To_School_2024,Finance_Ad,2024-07-04,Brand_Awareness,Video,Mobile,Finance,C-Level,5001-10000,Consulting,237601,7340,3.09,423,5.76,21569.82,2.94,84780.38,3.93,423,75.6,4.1
Spring_Group,Spring_Launch_2024,Finance_Ad,2024-07-04,Lead_Generation,Single_Image,Desktop,Finance,Director,1001-5000,Consulting,642757,22423,3.49,1192,5.32,44654.23,1.99,201649.18,4.52,1192,64.52,3.05
Spring_Group,Spring_Launch_2024,Finance_Ad,2024-07-04,Brand_Awareness,Sponsored_Content,Desktop,Finance,VP,10001+,Marketing,552166,19138,3.47,1755,9.17,43811.94,2.29,325291.27,7.42,1755,66.34,3.86
Valentine_Group,Valentine_Day_2024,Operations_Ad,2024-07-04,Conversions,Video,Desktop,Operations,Director,1001-5000,Education,537423,10708,1.99,816,7.62,31128.46,2.91,160311.3,5.15,816,77.85,4.08
Valentine_Group,Valentine_Day_2024,Operations_Ad,2024-07-04,Lead_Generation,Sponsored_Content,Mobile,Operations,Manager,1001-5000,Technology,475029,9644,2.03,632,6.55,21003.99,2.18,136660.17,6.51,632,76.52,2.91
New_Group,New_Year_2024,Operations_Ad,2024-07-04,Lead_Generation,Sponsored_Content,Desktop,Operations,Manager,501-1000,Education,375679,8986,2.39,498,5.54,24440.7,2.72,86680.92,3.55,498,71.08,3.89
New_Group,New_Year_2024,Marketing_Ad,2024-07-04,Brand_Awareness,Video,Mobile,Marketing,C-Level,501-1000,Education,378454,12969,3.43,722,5.57,37368.76,2.88,146174.87,3.91,722,65.77,3.37
Q3_Group,Q3_Promo_2024,Operations_Ad,2024-07-04,Brand_Awareness,Single_Image,Desktop,Operations,VP,10001+,Consulting,599995,15150,2.53,1032,6.81,43166.13,2.85,184891.46,4.28,1032,77.95,3.52
Q3_Group,Q3_Promo_2024,Marketing_Ad,2024-07-04,Conversions,Carousel,Desktop,Marketing,Director,5001-10000,Technology,436239,12943,2.97,932,7.2,27936.64,2.16,154630.79,5.54,932,73.96,3.63
Flash_Group,Flash_Sale_2024,Marketing_Ad,2024-07-04,Lead_Generation,Sponsored_Content,Desktop,Marketing,Manager,501-1000,Technology,186032,6042,3.25,496,8.21,16606.26,2.75,89407.1,5.38,496,74.17,3.71
Flash_Group,Flash_Sale_2024,IT_Ad,2024-07-04,Lead_Generation,Single_Image,Mobile,IT,Director,1001-5000,Marketing,301465,9194,3.05,780,8.48,23697.42,2.58,169806.87,7.17,780,74.21,3.52
Holiday_Group,Holiday_Campaign_2024,Operations_Ad,2024-07-05,Brand_Awareness,Carousel,Mobile,Operations,Director,10001+,Technology,217177,4363,2.01,262,6.01,9235.2,2.12,57102.52,6.18,262,74.74,3.08
Holiday_Group,Holiday_Campaign_2024,Finance_Ad,2024-07-05,Conversions,Sponsored_Content,Desktop,Finance,Manager,10001+,Technology,352467,8172,2.32,625,7.65,18400.58,2.25,122278.22,6.65,625,76.28,3.12
Black_Group,Black_Friday_2024,IT_Ad,2024-07-05,Conversions,Carousel,Mobile,IT,Manager,10001+,Consulting,349404,10363,2.97,753,7.27,29761.09,2.87,136231.05,4.58,753,68.05,3.19
Black_Group,Black_Friday_2024,Finance_Ad,2024-07-05,Conversions,Carousel,Desktop,Finance,Manager,10001+,Education,337041,10020,2.97,827,8.25,22619.68,2.26,147196.63,6.51,827,71.05,2.92
Cyber_Group,Cyber_Monday_2024,Sales_Ad,2024-07-05,Conversions,Video,Mobile,Sales,Manager,10001+,Technology,707842,25248,3.57,1459,5.78,70907.5,2.81,304260.54,4.29,1459,68.83,4.23
Cyber_Group,Cyber_Monday_2024,Marketing_Ad,2024-07-05,Lead_Generation,Sponsored_Content,Desktop,Marketing,C-Level,1001-5000,Consulting,266655,5626,2.11,311,5.53,15729.52,2.8,59824.52,3.8,311,69.24,3.97
Summer_Group,Summer_Sale_2024,IT_Ad,2024-07-05,Conversions,Video,Desktop,IT,Director,10001+,Marketing,644879,21048,3.26,1841,8.75,42559.4,2.02,346256.75,8.14,1841,67.01,3.31
Summer_Group,Summer_Sale_2024,Marketing_Ad,2024-07-05,Brand_Awareness,Video,Desktop,Marketing,C-Level,5001-10000,Technology,287907,5671,1.97,512,9.03,15570.79,2.75,89985.6,5.78,512,75.57,3.11
Back_Group,Back_To_School_2024,Operations_Ad,2024-07-05,Conversions,Video,Mobile,Operations,C-Level,5001-10000,Education,368341,10960,2.98,623,5.68,28422.33,2.59,118812.73,4.18,623,69.37,2.99
Back_Group,Back_To_School_2024,Finance_Ad,2024-07-05,Conversions,Sponsored_Content,Mobile,Finance,C-Level,10001+,Technology,400502,11786,2.94,970,8.23,25608.96,2.17,160669.13,6.27,970,71.72,3.32
