Campaign_Name,Ad_Squad_Name,Ad_Name,Date,Objective,Placement,Device,Age,Gender,Impressions,Swipes,Swipe_Up_Rate,Video_Views,Video_View_Rate,Quartile_1,Quartile_2,Quartile_3,Completion_Rate,Spend,eCPM,eCPSwipe,Screen_Time_Millis,Conversions,Conversion_Rate,Revenue,ROAS,Frequency,Reach
Summer_Sale_2024,Stories_Squad,Stories_Ad,2024-06-22,Conversions,Stories,Mobile,35-44,Male,1112745,16867,1.52,1001557,90.01,901401,801245,600934,60.0,25639.67,23.04,1.52,7796,1727,10.24,286370.3,11.17,1.56,714755
Summer_Sale_2024,Spotlight_Squad,Spotlight_Ad,2024-06-22,App_Installs,Spotlight,Mobile,35-44,Male,2295334,50556,2.2,2033443,88.59,1830098,1626754,1220065,60.0,110041.31,47.94,2.18,10241,4114,8.14,635946.23,5.78,1.7,1348358
Back_To_School_2024,Spotlight_Squad,Spotlight_Ad,2024-06-22,Video_Views,Spotlight,Mobile,18-24,Male,1183205,20073,1.7,1062157,89.77,955941,849725,637294,60.0,37530.14,31.72,1.87,10155,1920,9.57,277361.62,7.39,1.54,768877
Back_To_School_2024,Camera_Squad,Camera_Ad,2024-06-22,Engagement,Camera,Mobile,35-44,Female,1317409,20229,1.54,990923,75.22,891830,792738,594553,60.0,34973.18,26.55,1.73,8781,1942,9.6,268084.24,7.67,1.51,875119
Spring_Launch_2024,Spotlight_Squad,Spotlight_Ad,2024-06-22,Video_Views,Spotlight,Mobile,25-34,Male,1722460,22240,1.29,1509944,87.66,1358949,1207955,905966,60.0,41487.59,24.09,1.87,8843,1887,8.48,344072.53,8.29,1.65,1043493
Spring_Launch_2024,Discover_Squad,Discover_Ad,2024-06-22,Engagement,Discover,Mobile,18-24,Male,1971339,36069,1.83,1653318,83.87,1487986,1322654,991990,60.0,55769.59,28.29,1.55,7275,3639,10.09,605730.15,10.86,1.46,1350427
Valentine_Day_2024,Spotlight_Squad,Spotlight_Ad,2024-06-22,Conversions,Spotlight,Mobile,35-44,Male,2081653,40844,1.96,1602242,76.97,1442017,1281793,961345,60.0,80929.23,38.88,1.98,9654,2763,6.76,420187.96,5.19,1.44,1446899
Valentine_Day_2024,Stories_Squad,Stories_Ad,2024-06-22,Conversions,Stories,Mobile,25-34,Female,2342008,51526,2.2,2025225,86.47,1822702,1620180,1215135,60.0,96061.86,41.02,1.86,8382,6104,11.85,1033731.27,10.76,1.51,1553167
New_Year_2024,Stories_Squad,Stories_Ad,2024-06-22,App_Installs,Stories,Mobile,35-44,Female,2287446,36127,1.58,1712222,74.85,1540999,1369777,1027333,60.0,58727.62,25.67,1.63,9227,2544,7.04,384936.97,6.55,1.44,1583745
New_Year_2024,Camera_Squad,Camera_Ad,2024-06-22,App_Installs,Camera,Mobile,25-34,Male,1342466,28351,2.11,1115187,83.07,1003668,892149,669112,60.0,52716.1,39.27,1.86,7287,2392,8.44,424583.79,8.05,1.6,840897
Q3_Promo_2024,Discover_Squad,Discover_Ad,2024-06-22,Engagement,Discover,Mobile,18-24,Male,1388526,28222,2.03,1188798,85.62,1069918,951038,713278,60.0,45695.16,32.91,1.62,8234,1991,7.05,333933.62,7.31,1.49,934379
Q3_Promo_2024,Camera_Squad,Camera_Ad,2024-06-22,Engagement,Camera,Mobile,25-34,Female,2139047,49550,2.32,1670888,78.11,1503799,1336710,1002532,60.0,94493.38,44.18,1.91,7632,3205,6.47,545576.29,5.77,1.57,1366544
Flash_Sale_2024,Camera_Squad,Camera_Ad,2024-06-22,Video_Views,Camera,Mobile,35-44,Female,1665081,35557,2.14,1274542,76.55,1147087,1019633,764725,60.0,53703.05,32.25,1.51,8860,2945,8.28,489010.01,9.11,1.45,1145816
Flash_Sale_2024,Spotlight_Squad,Spotlight_Ad,2024-06-22,Conversions,Spotlight,Mobile,35-44,Female,1687685,35843,2.12,1408859,83.48,1267973,1127087,845315,60.0,69257.79,41.04,1.93,7878,3329,9.29,593434.18,8.57,1.62,1038967
Holiday_Campaign_2024,Spotlight_Squad,Spotlight_Ad,2024-06-23,App_Installs,Spotlight,Mobile,18-24,Female,1179213,25294,2.14,961477,81.54,865329,769181,576886,60.0,43946.85,37.27,1.74,7455,2999,11.86,541279.2,12.32,1.41,838843
Holiday_Campaign_2024,Stories_Squad,Stories_Ad,2024-06-23,Engagement,Stories,Mobile,25-34,Female,1690193,27296,1.61,1266125,74.91,1139512,1012900,759675,60.0,48301.93,28.58,1.77,9811,2525,9.25,356516.32,7.38,1.53,1106904
Black_Friday_2024,Stories_Squad,Stories_Ad,2024-06-23,Conversions,Stories,Mobile,25-34,Male,1841153,30210,1.64,1478892,80.32,1331002,1183113,887335,60.0,65346.95,35.49,2.16,10070,2026,6.71,318818.76,4.88,1.61,1140406
Black_Friday_2024,Spotlight_Squad,Spotlight_Ad,2024-06-23,Engagement,Spotlight,Mobile,25-34,Female,910923,15525,1.7,741975,81.45,667777,593580,445185,60.0,33183.32,36.43,2.14,10279,1184,7.63,197674.7,5.96,1.66,548806
Cyber_Monday_2024,Spotlight_Squad,Spotlight_Ad,2024-06-23,Conversions,Spotlight,Mobile,25-34,Female,2327456,45067,1.94,1906201,81.9,1715580,1524960,1143720,60.0,78114.14,33.56,1.73,8212,3431,7.61,566085.54,7.25,1.41,1650382
Cyber_Monday_2024,Stories_Squad,Stories_Ad,2024-06-23,Engagement,Stories,Mobile,35-44,Male,3053123,43375,1.42,2755128,90.24,2479615,2204102,1653076,60.0,75444.73,24.71,1.74,9464,3702,8.53,585717.22,7.76,1.47,2071152
Summer_Sale_2024,Stories_Squad,Stories_Ad,2024-06-23,Engagement,Stories,Mobile,35-44,Female,2266373,41361,1.82,1704271,75.2,1533843,1363416,1022562,60.0,70527.93,31.12,1.71,9430,3453,8.35,562213.69,7.97,1.52,1490319
Summer_Sale_2024,Camera_Squad,Camera_Ad,2024-06-23,Conversions,Camera,Mobile,18-24,Female,2283055,34566,1.51,1997333,87.49,1797599,1597866,1198399,60.0,51659.12,22.63,1.49,8794,3592,10.39,506108.97,9.8,1.47,1552144
Back_To_School_2024,Discover_Squad,Discover_Ad,2024-06-23,Conversions,Discover,Mobile,35-44,Female,2058694,41295,2.01,1550273,75.3,1395245,1240218,930163,60.0,67945.47,33.0,1.65,7860,4064,9.84,717972.0,10.57,1.58,1306331
Back_To_School_2024,Camera_Squad,Camera_Ad,2024-06-23,Video_Views,Camera,Mobile,18-24,Female,1197251,23132,1.93,977839,81.67,880055,782271,586703,60.0,49242.61,41.13,2.13,8528,2158,9.33,297198.75,6.04,1.63,735108
Spring_Launch_2024,Camera_Squad,Camera_Ad,2024-06-23,Engagement,Camera,Mobile,25-34,Female,2577049,38586,1.5,2342688,90.91,2108419,1874150,1405612,60.0,66203.28,25.69,1.72,9705,3619,9.38,495478.69,7.48,1.43,1804026
Spring_Launch_2024,Discover_Squad,Discover_Ad,2024-06-23,Engagement,Discover,Mobile,35-44,Female,1574910,35717,2.27,1259029,79.94,1133126,1007223,755417,60.0,71156.05,45.18,1.99,9967,3914,10.96,671501.08,9.44,1.42,1109186
Valentine_Day_2024,Stories_Squad,Stories_Ad,2024-06-23,App_Installs,Stories,Mobile,35-44,Male,1724187,25125,1.46,1375195,79.76,1237675,1100156,825117,60.0,49014.03,28.43,1.95,9888,2634,10.48,425815.19,8.69,1.68,1025220
Valentine_Day_2024,Spotlight_Squad,Spotlight_Ad,2024-06-23,App_Installs,Spotlight,Mobile,25-34,Female,1029965,17488,1.7,807820,78.43,727038,646256,484692,60.0,26132.18,25.37,1.49,7285,1355,7.75,229802.72,8.79,1.42,724587
New_Year_2024,Stories_Squad,Stories_Ad,2024-06-23,Engagement,Stories,Mobile,25-34,Female,2017250,40570,2.01,1599435,79.29,1439491,1279548,959661,60.0,77152.93,38.25,1.9,9562,4214,10.39,742551.15,9.62,1.55,1298755
New_Year_2024,Spotlight_Squad,Spotlight_Ad,2024-06-23,Engagement,Spotlight,Mobile,35-44,Female,1072905,15987,1.49,834821,77.81,751338,667856,500892,60.0,27906.36,26.01,1.75,9214,1061,6.64,158708.21,5.69,1.49,718619
Q3_Promo_2024,Discover_Squad,Discover_Ad,2024-06-23,App_Installs,Discover,Mobile,35-44,Female,1524261,23937,1.57,1282736,84.15,1154462,1026188,769641,60.0,41069.4,26.94,1.72,7921,2093,8.74,356259.82,8.67,1.71,893528
Q3_Promo_2024,Stories_Squad,Stories_Ad,2024-06-23,Engagement,Stories,Mobile,25-34,Female,1265596,17690,1.4,1146883,90.62,1032194,917506,688129,60.0,31110.6,24.58,1.76,7798,1653,9.34,283032.36,9.1,1.69,748180
Flash_Sale_2024,Discover_Squad,Discover_Ad,2024-06-23,App_Installs,Discover,Mobile,18-24,Male,1868220,40931,2.19,1511221,80.89,1360098,1208976,906732,60.0,71932.04,38.5,1.76,7856,4346,10.62,652610.01,9.07,1.67,1121347
Flash_Sale_2024,Spotlight_Squad,Spotlight_Ad,2024-06-23,App_Installs,Spotlight,Mobile,18-24,Male,1288266,16958,1.32,1064701,82.65,958230,851760,638820,60.0,34384.14,26.69,2.03,9426,1573,9.28,219356.39,6.38,1.56,827349
Holiday_Campaign_2024,Camera_Squad,Camera_Ad,2024-06-24,App_Installs,Camera,Mobile,18-24,Female,903648,11970,1.32,730617,80.85,657555,584493,438370,60.0,19442.55,21.52,1.62,9412,1388,11.6,227499.44,11.7,1.61,562387
Holiday_Campaign_2024,Discover_Squad,Discover_Ad,2024-06-24,App_Installs,Discover,Mobile,35-44,Male,759083,10647,1.4,596928,78.64,537235,477542,358156,60.0,20821.62,27.43,1.96,7659,716,6.72,106747.78,5.13,1.63,464619
Black_Friday_2024,Camera_Squad,Camera_Ad,2024-06-24,Video_Views,Camera,Mobile,35-44,Female,1549065,33334,2.15,1341232,86.58,1207108,1072985,804739,60.0,65262.59,42.13,1.96,8402,3833,11.5,532031.26,8.15,1.65,939930
Black_Friday_2024,Spotlight_Squad,Spotlight_Ad,2024-06-24,Engagement,Spotlight,Mobile,18-24,Male,1165689,19950,1.71,910719,78.13,819647,728575,546431,60.0,31733.12,27.22,1.59,7110,1845,9.25,333108.33,10.5,1.57,741326
Cyber_Monday_2024,Camera_Squad,Camera_Ad,2024-06-24,Engagement,Camera,Mobile,18-24,Male,2203816,34696,1.57,1735914,78.77,1562322,1388731,1041548,60.0,59675.42,27.08,1.72,8082,3620,10.43,634598.06,10.63,1.51,1457708
Cyber_Monday_2024,Discover_Squad,Discover_Ad,2024-06-24,Video_Views,Discover,Mobile,18-24,Male,2206585,30765,1.39,1990180,90.19,1791162,1592144,1194108,60.0,60060.15,27.22,1.95,10344,2027,6.59,340117.67,5.66,1.55,1419120
Summer_Sale_2024,Stories_Squad,Stories_Ad,2024-06-24,App_Installs,Stories,Mobile,35-44,Male,1353922,19564,1.44,1173225,86.65,1055902,938580,703935,60.0,35984.43,26.58,1.84,7065,1461,7.47,247697.23,6.88,1.52,888389
Summer_Sale_2024,Camera_Squad,Camera_Ad,2024-06-24,Video_Views,Camera,Mobile,35-44,Female,2717434,52875,1.95,2094919,77.09,1885427,1675935,1256951,60.0,91910.02,33.82,1.74,7055,5115,9.67,729714.01,7.94,1.44,1890937
Back_To_School_2024,Discover_Squad,Discover_Ad,2024-06-24,Conversions,Discover,Mobile,18-24,Female,962345,13332,1.39,803236,83.47,722912,642588,481941,60.0,25849.21,26.86,1.94,7197,1155,8.66,173083.69,6.7,1.45,664221
Back_To_School_2024,Spotlight_Squad,Spotlight_Ad,2024-06-24,Conversions,Spotlight,Mobile,25-34,Male,1010508,13159,1.3,757179,74.93,681461,605743,454307,60.0,22916.41,22.68,1.74,7527,988,7.51,147094.98,6.42,1.45,698991
Spring_Launch_2024,Camera_Squad,Camera_Ad,2024-06-24,Engagement,Camera,Mobile,18-24,Male,2578700,51291,1.99,2066028,80.12,1859425,1652822,1239616,60.0,96655.4,37.48,1.88,8942,4561,8.89,648405.33,6.71,1.42,1812656
Spring_Launch_2024,Discover_Squad,Discover_Ad,2024-06-24,Conversions,Discover,Mobile,25-34,Female,2131660,45824,2.15,1620579,76.02,1458521,1296463,972347,60.0,74848.02,35.11,1.63,8797,3318,7.24,583561.27,7.8,1.43,1486018
Valentine_Day_2024,Stories_Squad,Stories_Ad,2024-06-24,Video_Views,Stories,Mobile,18-24,Female,1749238,24602,1.41,1542913,88.2,1388621,1234330,925747,60.0,53327.31,30.49,2.17,7066,1855,7.54,253271.69,4.75,1.59,1098563
Valentine_Day_2024,Discover_Squad,Discover_Ad,2024-06-24,Video_Views,Discover,Mobile,25-34,Male,2812612,50369,1.79,2400701,85.35,2160630,1920560,1440420,60.0,89883.42,31.96,1.78,9380,4204,8.35,616582.27,6.86,1.46,1927115
New_Year_2024,Spotlight_Squad,Spotlight_Ad,2024-06-24,Video_Views,Spotlight,Mobile,35-44,Female,1127388,18114,1.61,842391,74.72,758151,673912,505434,60.0,27660.6,24.54,1.53,9839,1789,9.88,287494.36,10.39,1.56,723246
New_Year_2024,Discover_Squad,Discover_Ad,2024-06-24,App_Installs,Discover,Mobile,25-34,Female,1478900,24775,1.68,1144326,77.38,1029893,915460,686595,60.0,51713.08,34.97,2.09,8439,2383,9.62,334663.94,6.47,1.49,989911
Q3_Promo_2024,Spotlight_Squad,Spotlight_Ad,2024-06-24,Conversions,Spotlight,Mobile,35-44,Female,2050059,46176,2.25,1735738,84.67,1562164,1388590,1041442,60.0,93339.87,45.53,2.02,8688,3117,6.75,507735.18,5.44,1.46,1400588
Q3_Promo_2024,Camera_Squad,Camera_Ad,2024-06-24,App_Installs,Camera,Mobile,25-34,Male,2402964,53606,2.23,1874034,77.99,1686630,1499227,1124420,60.0,83234.17,34.64,1.55,9192,5495,10.25,964354.63,11.59,1.44,1671414
Flash_Sale_2024,Spotlight_Squad,Spotlight_Ad,2024-06-24,Engagement,Spotlight,Mobile,25-34,Male,1508343,30419,2.02,1148610,76.15,1033749,918888,689166,60.0,62173.77,41.22,2.04,8054,2260,7.43,333027.38,5.36,1.57,959765
Flash_Sale_2024,Discover_Squad,Discover_Ad,2024-06-24,Conversions,Discover,Mobile,25-34,Female,1227787,17714,1.44,977051,79.58,879345,781640,586230,60.0,26474.46,21.56,1.49,9815,1603,9.05,277146.46,10.47,1.43,855880
Holiday_Campaign_2024,Camera_Squad,Camera_Ad,2024-06-25,Conversions,Camera,Mobile,25-34,Female,808257,16560,2.05,642394,79.48,578154,513915,385436,60.0,25189.68,31.17,1.52,9104,1684,10.17,281467.49,11.17,1.45,557060
Holiday_Campaign_2024,Discover_Squad,Discover_Ad,2024-06-25,App_Installs,Discover,Mobile,35-44,Male,1388487,30288,2.18,1181774,85.11,1063596,945419,709064,60.0,62927.29,45.32,2.08,7574,3244,10.71,487565.08,7.75,1.68,825721
Black_Friday_2024,Spotlight_Squad,Spotlight_Ad,2024-06-25,App_Installs,Spotlight,Mobile,25-34,Female,1208356,18401,1.52,994818,82.33,895336,795854,596890,60.0,39581.28,32.76,2.15,8148,2070,11.25,352920.08,8.92,1.7,710675
Black_Friday_2024,Camera_Squad,Camera_Ad,2024-06-25,Video_Views,Camera,Mobile,25-34,Female,2572400,35996,1.4,2263662,88.0,2037295,1810929,1358197,60.0,77635.62,30.18,2.16,9364,3021,8.39,513208.89,6.61,1.65,1554415
Cyber_Monday_2024,Spotlight_Squad,Spotlight_Ad,2024-06-25,Conversions,Spotlight,Mobile,25-34,Female,1090903,15521,1.42,943456,86.48,849110,754764,566073,60.0,31147.06,28.55,2.01,9652,1548,9.97,245998.06,7.9,1.49,733891
Cyber_Monday_2024,Discover_Squad,Discover_Ad,2024-06-25,Video_Views,Discover,Mobile,25-34,Female,1721404,38210,2.22,1512929,87.89,1361636,1210343,907757,60.0,76195.35,44.26,1.99,9814,3671,9.61,520508.24,6.83,1.65,1044070
Summer_Sale_2024,Stories_Squad,Stories_Ad,2024-06-25,Video_Views,Stories,Mobile,18-24,Male,1035553,19920,1.92,848995,81.98,764095,679196,509397,60.0,29865.34,28.84,1.5,10194,1642,8.24,256465.14,8.59,1.54,671200
Summer_Sale_2024,Discover_Squad,Discover_Ad,2024-06-25,Conversions,Discover,Mobile,25-34,Male,1832964,33366,1.82,1481172,80.81,1333054,1184937,888703,60.0,73828.03,40.28,2.21,8748,3736,11.2,586782.59,7.95,1.4,1310496
Back_To_School_2024,Discover_Squad,Discover_Ad,2024-06-25,App_Installs,Discover,Mobile,18-24,Male,1673119,31125,1.86,1312645,78.45,1181380,1050116,787587,60.0,60720.88,36.29,1.95,7993,3615,11.61,628061.18,10.34,1.61,1038189
Back_To_School_2024,Camera_Squad,Camera_Ad,2024-06-25,Engagement,Camera,Mobile,25-34,Male,1410128,22121,1.57,1075047,76.24,967542,860037,645028,60.0,40914.83,29.01,1.85,8143,2289,10.35,393837.78,9.63,1.69,835837
Spring_Launch_2024,Spotlight_Squad,Spotlight_Ad,2024-06-25,Engagement,Spotlight,Mobile,25-34,Male,1496273,20538,1.37,1207747,80.72,1086972,966197,724648,60.0,34945.34,23.35,1.7,9558,2041,9.94,364111.4,10.42,1.55,963793
Spring_Launch_2024,Discover_Squad,Discover_Ad,2024-06-25,Engagement,Discover,Mobile,18-24,Male,1306409,29088,2.23,1008979,77.23,908081,807183,605387,60.0,47185.24,36.12,1.62,10398,2044,7.03,308367.28,6.54,1.52,858066
Valentine_Day_2024,Stories_Squad,Stories_Ad,2024-06-25,App_Installs,Stories,Mobile,18-24,Male,1168383,19522,1.67,984468,84.26,886021,787574,590680,60.0,37897.04,32.44,1.94,9288,2143,10.98,367202.38,9.69,1.52,769973
Valentine_Day_2024,Camera_Squad,Camera_Ad,2024-06-25,Video_Views,Camera,Mobile,35-44,Male,1611722,22625,1.4,1257587,78.03,1131828,1006069,754552,60.0,45013.62,27.93,1.99,7711,2519,11.13,392068.72,8.71,1.4,1148167
New_Year_2024,Spotlight_Squad,Spotlight_Ad,2024-06-25,Conversions,Spotlight,Mobile,18-24,Male,2369281,39538,1.67,2135738,90.14,1922164,1708590,1281442,60.0,66865.88,28.22,1.69,9943,3573,9.04,518039.35,7.75,1.53,1546582
New_Year_2024,Discover_Squad,Discover_Ad,2024-06-25,App_Installs,Discover,Mobile,35-44,Male,830634,17739,2.14,746140,89.83,671526,596912,447684,60.0,27211.43,32.76,1.53,9051,1883,10.62,279166.96,10.26,1.65,504853
Q3_Promo_2024,Camera_Squad,Camera_Ad,2024-06-25,Video_Views,Camera,Mobile,35-44,Male,2734043,46105,1.69,2060109,75.35,1854098,1648087,1236065,60.0,99238.31,36.3,2.15,7056,4828,10.47,719565.15,7.25,1.54,1776013
Q3_Promo_2024,Discover_Squad,Discover_Ad,2024-06-25,Conversions,Discover,Mobile,35-44,Female,2093279,38188,1.82,1743406,83.29,1569065,1394724,1046043,60.0,62401.36,29.81,1.63,7904,4096,10.73,615814.69,9.87,1.51,1382513
Flash_Sale_2024,Stories_Squad,Stories_Ad,2024-06-25,App_Installs,Stories,Mobile,18-24,Male,2340250,34732,1.48,1994078,85.21,1794670,1595262,1196446,60.0,62341.59,26.64,1.79,7597,2267,6.53,311376.8,4.99,1.55,1512380
Flash_Sale_2024,Camera_Squad,Camera_Ad,2024-06-25,Engagement,Camera,Mobile,25-34,Male,2529976,43031,1.7,2164732,85.56,1948258,1731785,1298839,60.0,94012.94,37.16,2.18,10167,4027,9.36,699869.13,7.44,1.46,1727708
Holiday_Campaign_2024,Discover_Squad,Discover_Ad,2024-06-26,Conversions,Discover,Mobile,35-44,Male,1346888,29005,2.15,1208584,89.73,1087725,966867,725150,60.0,51357.55,38.13,1.77,8284,2370,8.17,430623.61,8.38,1.5,897825
Holiday_Campaign_2024,Camera_Squad,Camera_Ad,2024-06-26,Conversions,Camera,Mobile,18-24,Male,2096024,33302,1.59,1627109,77.63,1464398,1301687,976265,60.0,62692.26,29.91,1.88,9794,3185,9.56,559400.12,8.92,1.55,1350706
Black_Friday_2024,Stories_Squad,Stories_Ad,2024-06-26,Engagement,Stories,Mobile,35-44,Female,1776674,33426,1.88,1388659,78.16,1249793,1110927,833195,60.0,59004.58,33.21,1.77,7944,3734,11.17,546536.0,9.26,1.45,1226493
Black_Friday_2024,Discover_Squad,Discover_Ad,2024-06-26,Conversions,Discover,Mobile,25-34,Male,1264159,17429,1.38,1100849,87.08,990764,880679,660509,60.0,29174.97,23.08,1.67,8612,1751,10.05,296902.27,10.18,1.59,796250
Cyber_Monday_2024,Discover_Squad,Discover_Ad,2024-06-26,App_Installs,Discover,Mobile,18-24,Male,2018756,46090,2.28,1615229,80.01,1453706,1292183,969137,60.0,74465.73,36.89,1.62,10175,3898,8.46,655397.07,8.8,1.48,1363986
Cyber_Monday_2024,Camera_Squad,Camera_Ad,2024-06-26,App_Installs,Camera,Mobile,18-24,Female,1333535,20954,1.57,1096908,82.26,987217,877526,658144,60.0,42599.04,31.94,2.03,10090,2409,11.5,366611.06,8.61,1.56,857166
Summer_Sale_2024,Camera_Squad,Camera_Ad,2024-06-26,Video_Views,Camera,Mobile,35-44,Female,2032299,36153,1.78,1823272,89.71,1640944,1458617,1093963,60.0,74969.03,36.89,2.07,10136,2814,7.78,426574.72,5.69,1.59,1282146
Summer_Sale_2024,Stories_Squad,Stories_Ad,2024-06-26,Video_Views,Stories,Mobile,35-44,Female,2470228,51774,2.1,2043862,82.74,1839475,1635089,1226317,60.0,77015.31,31.18,1.49,9071,5327,10.29,824030.09,10.7,1.5,1648354
Back_To_School_2024,Camera_Squad,Camera_Ad,2024-06-26,Engagement,Camera,Mobile,35-44,Female,2348955,53554,2.28,1763694,75.08,1587324,1410955,1058216,60.0,107481.7,45.76,2.01,6995,4660,8.7,793420.65,7.38,1.49,1580326
Back_To_School_2024,Spotlight_Squad,Spotlight_Ad,2024-06-26,Video_Views,Spotlight,Mobile,35-44,Female,1001887,14669,1.46,776181,77.47,698562,620944,465708,60.0,29617.78,29.56,2.02,8979,1138,7.76,180700.07,6.1,1.62,618273
Spring_Launch_2024,Stories_Squad,Stories_Ad,2024-06-26,Engagement,Stories,Mobile,18-24,Male,2330215,37692,1.62,1973928,84.71,1776535,1579142,1184356,60.0,78791.08,33.81,2.09,7386,2623,6.96,446204.27,5.66,1.59,1461065
Spring_Launch_2024,Discover_Squad,Discover_Ad,2024-06-26,Video_Views,Discover,Mobile,25-34,Male,2124143,31954,1.5,1876353,88.33,1688717,1501082,1125811,60.0,48306.23,22.74,1.51,9500,2231,6.98,359208.43,7.44,1.51,1405253
Valentine_Day_2024,Spotlight_Squad,Spotlight_Ad,2024-06-26,Engagement,Spotlight,Mobile,25-34,Female,727283,15775,2.17,658352,90.52,592516,526681,395011,60.0,29172.54,40.11,1.85,8094,1678,10.64,270481.39,9.27,1.68,432028
Valentine_Day_2024,Stories_Squad,Stories_Ad,2024-06-26,App_Installs,Stories,Mobile,25-34,Male,1786052,41579,2.33,1402083,78.5,1261874,1121666,841249,60.0,81102.6,45.41,1.95,9692,3330,8.01,557294.88,6.87,1.63,1093692
New_Year_2024,Stories_Squad,Stories_Ad,2024-06-26,Conversions,Stories,Mobile,35-44,Male,1336441,29759,2.23,1184768,88.65,1066291,947814,710860,60.0,58991.78,44.14,1.98,7384,2027,6.81,295964.93,5.02,1.44,931121
New_Year_2024,Spotlight_Squad,Spotlight_Ad,2024-06-26,Conversions,Spotlight,Mobile,35-44,Female,1294476,23915,1.85,1025889,79.25,923300,820711,615533,60.0,39324.3,30.38,1.64,8821,2300,9.62,353932.47,9.0,1.66,780922
Q3_Promo_2024,Stories_Squad,Stories_Ad,2024-06-26,Video_Views,Stories,Mobile,18-24,Female,1240219,25465,2.05,947598,76.41,852838,758078,568558,60.0,49383.1,39.82,1.94,7065,2253,8.85,350321.16,7.09,1.63,762979
Q3_Promo_2024,Discover_Squad,Discover_Ad,2024-06-26,Video_Views,Discover,Mobile,25-34,Female,2773815,44728,1.61,2385650,86.01,2147085,1908520,1431390,60.0,97561.37,35.17,2.18,10210,4275,9.56,662894.54,6.79,1.61,1719420
Flash_Sale_2024,Camera_Squad,Camera_Ad,2024-06-26,App_Installs,Camera,Mobile,25-34,Male,1854653,36694,1.98,1516628,81.77,1364965,1213302,909976,60.0,77253.2,41.65,2.11,8457,3808,10.38,569649.37,7.37,1.51,1229533
Flash_Sale_2024,Discover_Squad,Discover_Ad,2024-06-26,App_Installs,Discover,Mobile,18-24,Male,1508028,32154,2.13,1157245,76.74,1041520,925796,694347,60.0,59721.76,39.6,1.86,10429,2667,8.29,406504.87,6.81,1.55,975780
Holiday_Campaign_2024,Camera_Squad,Camera_Ad,2024-06-27,Video_Views,Camera,Mobile,18-24,Female,1677767,24443,1.46,1424187,84.89,1281768,1139349,854512,60.0,40449.57,24.11,1.65,8460,1716,7.02,237508.75,5.87,1.7,986484
Holiday_Campaign_2024,Stories_Squad,Stories_Ad,2024-06-27,Engagement,Stories,Mobile,35-44,Female,921461,13456,1.46,808256,87.71,727430,646604,484953,60.0,21202.08,23.01,1.58,10311,1546,11.49,253858.84,11.97,1.7,542362
Black_Friday_2024,Camera_Squad,Camera_Ad,2024-06-27,Video_Views,Camera,Mobile,35-44,Female,783003,13671,1.75,621852,79.42,559666,497481,373111,60.0,27602.18,35.25,2.02,9484,1246,9.11,177372.96,6.43,1.67,468663
Black_Friday_2024,Spotlight_Squad,Spotlight_Ad,2024-06-27,Conversions,Spotlight,Mobile,18-24,Female,1259251,17740,1.41,1045058,82.99,940552,836046,627034,60.0,36793.58,29.22,2.07,7474,1415,7.98,211215.24,5.74,1.44,873170
Cyber_Monday_2024,Camera_Squad,Camera_Ad,2024-06-27,Conversions,Camera,Mobile,18-24,Male,1083355,24824,2.29,960563,88.67,864506,768450,576337,60.0,37875.05,34.96,1.53,10391,2037,8.21,290952.81,7.68,1.41,767450
Cyber_Monday_2024,Spotlight_Squad,Spotlight_Ad,2024-06-27,App_Installs,Spotlight,Mobile,35-44,Female,778418,15438,1.98,690231,88.67,621207,552184,414138,60.0,25517.83,32.78,1.65,10090,1154,7.48,157565.0,6.17,1.57,497062
Summer_Sale_2024,Stories_Squad,Stories_Ad,2024-06-27,Video_Views,Stories,Mobile,35-44,Female,1056294,14766,1.4,824883,78.09,742394,659906,494929,60.0,26312.35,24.91,1.78,9019,1587,10.75,262440.4,9.97,1.53,688492
